Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
daouo,Classun,daouo,Bahus-Soubiran,{},{},{},dabo,Castillon-la-Bataille,{},{'u': 1},"{('o', 'b'): 1}",daouo,Duhort-Bachen,{},{},{}
daouo,Duhort-Bachen,daoue,Villandraut,{},{},"{('o', 'e'): 1}",daouo,Classun,{},{},{},,,,,
daouo,Eugénie-les-Bains,dabon,Saint-Philippe-d'Aiguille,{'b': 1},{'o': 1},"{('u', 'n'): 1}",,,,,,,,,,
daouo,Latrille,daouo,Maillères,{},{},{},daoua,Lussagnet,{},{},"{('o', 'a'): 1}",,,,,
daouo,Renung,dabon,Prignac-et-Marcamps,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daoua,Saint-Agnet,{},{},"{('o', 'a'): 1}",daouo,Saint-Loubouer,{},{},{}
daoua,Saint-Agnet,daouo,Renung,{},{},"{('a', 'o'): 1}",dabon,Saint-Antoine-sur-l'Isle,{'b': 1},{'a': 1},"{('u', 'n'): 1}",daoue,Sarron,{},{},"{('a', 'e'): 1}"
daouo,Saint-Loubouer,daoue,Sarron,{},{},"{('o', 'e'): 1}",dabon,Lansac,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Renung,{},{},{}
daoue,Sarron,dabo,Bonnetan,{'b': 1},"{'u': 1, 'e': 1}",{},daouo,Saint-Loubouer,{},{},"{('e', 'o'): 1}",daoua,Saint-Agnet,{},{},"{('e', 'a'): 1}"
da̱oua,Vielle-Tursan,dabo,Cambes,{},"{'u': 1, 'a': 1}","{('̱', 'b'): 1}",daouo,Amou-bis,{},{'̱': 1},"{('a', 'o'): 1}",daouo,Amou,{},{'̱': 1},"{('a', 'o'): 1}"
daouo,Amou-bis,da̱oua,Vielle-Tursan,{'̱': 1},{},"{('o', 'a'): 1}",,,,,,,,,,
daouo,Amou,dabe,Carignan-de-Bordeaux,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",da̱oua,Vielle-Tursan,{'̱': 1},{},"{('o', 'a'): 1}",,,,,
daouo,Bassercles,dabon,Cénac,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Bonnegarde,{},{},{},daoua,Tartas-bis,{},{},"{('o', 'a'): 1}"
daouo,Bonnegarde,dabon,Branne-bis,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Brassempouy,{},{},{},daouo,Bassercles,{},{},{}
daouo,Brassempouy,daouo,Bonnegarde,{},{},{},dabo,Créon,{},{'u': 1},"{('o', 'b'): 1}",daouë,Souprosse,{},{},"{('o', 'ë'): 1}"
daouo,Castaignos-Souslens,,,,,,,,,,,,,,,
daouo,Castel-Sarrazin,dabon,Latresne,{'b': 1},{'o': 1},"{('u', 'n'): 1}",,,,,,,,,,
daouo,Castelnau-Chalosse,dabon,Haux,{'b': 1},{'o': 1},"{('u', 'n'): 1}",,,,,,,,,,
daouo,Donzacq,dabon,Latresne,{'b': 1},{'o': 1},"{('u', 'n'): 1}",däouo,Marpaps,{},{},"{('a', 'ä'): 1}",daouo,Gaujacq,{},{},{}
daouo,Gaujacq,daüe,Laglorieuse,{},{'o': 1},"{('o', 'ü'): 1, ('u', 'e'): 1}",daouan,Campet,{'a': 1},{},"{('o', 'n'): 1}",daouo,Donzacq,{},{},{}
däouo,Marpaps,daouo,Donzacq,{},{},"{('ä', 'a'): 1}",,,,,,,,,,
daouo,Nassiet,,,,,,,,,,,,,,,
daouo,Pomarez,daouo,Castets,{},{},{},,,,,,,,,,
daouo,Castets,daouo,Pomarez,{},{},{},,,,,,,,,,
daouö,Léon,,,,,,,,,,,,,,,
daouo,Lévignacq,,,,,,,,,,,,,,,
dâouo,Linxe,dabon,Cabara-bis,{'a': 1},{'o': 1},"{('â', 'b'): 1, ('u', 'n'): 1}",daouo,Lit-et-Mixe,{},{},"{('â', 'a'): 1}",,,,,
daouo,Lit-et-Mixe,daouo,Saint-Michel-Escalus,{},{},{},dâouo,Linxe,{},{},"{('a', 'â'): 1}",,,,,
daouo,Saint-Julien-en-Born,daouo,Taller,{},{},{},daouo,Savignac-de-Duras,{},{},{},daouo,Saint-Michel-Escalus,{},{},{}
daouo,Saint-Michel-Escalus,daouo,Saint-Julien-en-Born,{},{},{},daouo,Lit-et-Mixe,{},{},{},daouo,Vielle-Saint-Girons,{},{},{}
daouo,Taller,dabon,Ambarès-et-Lagrave,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Saint-Julien-en-Born,{},{},{},daouo,Uza,{},{},{}
daouo,Uza,daouo,Vielle-Saint-Girons,{},{},{},dabe,Quinsac,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",daouo,Taller,{},{},{}
daouo,Vielle-Saint-Girons,daouo,Uza,{},{},{},daouo,Saint-Michel-Escalus,{},{},{},,,,,
daouo,Bénesse-lès-Dax,daoua,Saint-Caprais-de-Bordeaux,{},{},"{('o', 'a'): 1}",daouo,Dax-Saint-Vincent,{},{},{},,,,,
daous,Candresse,daouo,Dax-Saint-Vincent,{},{},"{('s', 'o'): 1}",,,,,,,,,,
daouo,Dax-Saint-Vincent,dabon,Cabara-bis,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daous,Candresse,{},{},"{('o', 's'): 1}",daouo,Bénesse-lès-Dax,{},{},{}
daouo,Dax,da̱ouo,Herm,{'̱': 1},{},{},,,,,,,,,,
da̱ouo,Herm,daouo,Heugas,{},{'̱': 1},{},daouo,Dax,{},{'̱': 1},{},,,,,
daouo,Heugas,da̱ouo,Herm,{'̱': 1},{},{},,,,,,,,,,
dāouo,Mées,daouo,Narrosse,{},{},"{('ā', 'a'): 1}",daoua,Fronsac-bis,{},{},"{('ā', 'a'): 1, ('o', 'a'): 1}",daouo,Oeyreluy,{},{},"{('ā', 'a'): 1}"
daouo,Narrosse,daoua,Tabanac,{},{},"{('o', 'a'): 1}",dāouo,Mées,{},{},"{('a', 'ā'): 1}",daouo,Oeyreluy,{},{},{}
daouo,Oeyreluy,dāouo,Mées,{},{},"{('a', 'ā'): 1}",daouo,Narrosse,{},{},{},,,,,
daouo,Rivière-Saas-et-Gourby,dabon,Bourg,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Sablar,{},{},{},daouo,Saint-Pandelon,{},{},{}
daouo,Sablar,daouo,Rivière-Saas-et-Gourby,{},{},{},daba,Coudures,{},{'o': 1},"{('o', 'b'): 1, ('u', 'a'): 1}",,,,,
daouo,Saint-Pandelon,dabon,Saint-Seurin-de-Bourg,{'b': 1},{'o': 1},"{('u', 'n'): 1}",daouo,Rivière-Saas-et-Gourby,{},{},{},,,,,
daouo,Saint-Paul-lès-Dax,daoua,Saillans,{},{},"{('o', 'a'): 1}",,,,,,,,,,
daouo,Saint-Vincent-de-Paul,daouo,Saugnac-et-Cambran,{},{},{},daoue,Saint-Germain-de-la-Rivière,{},{},"{('o', 'e'): 1}",dâouo,Herré,{},{},"{('a', 'â'): 1}"
daouo,Saubusse,daouo,Gabarret,{},{},{},dabe,Bagas,{},{'o': 1},"{('o', 'b'): 1, ('u', 'e'): 1}",daouo,Siest,{},{},{}
