Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bien,Romestaing,bien,Ruffiac_bis,{},{},{},,,,,,,,,,
bien,Ruffiac_bis,bién,Anzex,{},{},"{('e', 'é'): 1}",bien,Romestaing,{},{},{},bién,Leyritz-Moncassin,{},{},"{('e', 'é'): 1}"
biénn,Ruffiac,bièn,Poussignac,{},{'n': 1},"{('é', 'è'): 1}",bièn,Saint-Gemme-Martaillac,{},{'n': 1},"{('é', 'è'): 1}",bién,Heuliès,{},{'n': 1},{}
bièn,Saint-Gemme-Martaillac,biénn,Ruffiac,{'é': 1},{},"{('è', 'n'): 1}",bién,Anzex,{},{},"{('è', 'é'): 1}",,,,,
bién,Anzex,bien,Tartas-ville-haute,{},{},"{('é', 'e'): 1}",bien,Ruffiac_bis,{},{},"{('é', 'e'): 1}",bièn,Saint-Gemme-Martaillac,{},{},"{('é', 'è'): 1}"
bien,Beauziac,bién̈,Casteljaloux-bis,{'̈': 1},{},"{('e', 'é'): 1}",bién,Leyritz-Moncassin,{},{},"{('e', 'é'): 1}",,,,,
bién̈,Casteljaloux-bis,bien,Beauziac,{},{'̈': 1},"{('é', 'e'): 1}",bien,Damazan-bis,{},{'̈': 1},"{('é', 'e'): 1}",bién,Casteljaloux,{},{'̈': 1},{}
bién,Casteljaloux,bièn,Grézet-Cavagnan,{},{},"{('é', 'è'): 1}",bién,Heuliès,{},{},{},bién̈,Casteljaloux-bis,{'̈': 1},{},{}
bién,Heuliès,bién,Casteljaloux,{},{},{},biénn,Ruffiac,{'n': 1},{},{},bién,Leyritz-Moncassin,{},{},{}
bién,Leyritz-Moncassin,bien,Ruffiac_bis,{},{},"{('é', 'e'): 1}",bien,Beauziac,{},{},"{('é', 'e'): 1}",bién,Heuliès,{},{},{}
bién,Saint-Martin-Curton,bièn,Laparade,{},{},"{('é', 'è'): 1}",,,,,,,,,,
bièn,Villefranche-du-Queyran,bién,Castelmoron-sur-Lot,{},{},"{('è', 'é'): 1}",bien,Brugnac,{},{},"{('è', 'e'): 1}",,,,,
bien,Brugnac,biénn,Castelmoron-sur-Lot-bis,{'é': 1},{},"{('e', 'n'): 1}",bièn,Villefranche-du-Queyran,{},{},"{('e', 'è'): 1}",,,,,
biénn,Castelmoron-sur-Lot-bis,bien,Brugnac,{},{'n': 1},"{('é', 'e'): 1}",bién,Castelmoron-sur-Lot,{},{'n': 1},{},,,,,
bién,Castelmoron-sur-Lot,bièn,Villefranche-du-Queyran,{},{},"{('é', 'è'): 1}",bién,Coulx,{},{},{},biénn,Castelmoron-sur-Lot-bis,{'n': 1},{},{}
bién,Coulx,bién,Castelmoron-sur-Lot,{},{},{},bién,Grateloup,{},{},{},,,,,
bién,Grateloup,bien,Saint-Gayrand,{},{},"{('é', 'e'): 1}",bién,Coulx,{},{},{},,,,,
bien,Labretonie,bien,Ambrus,{},{},{},,,,,,,,,,
bièn,Laparade,bién,Saint-Martin-Curton,{},{},"{('è', 'é'): 1}",bien,Saint-Gayrand,{},{},"{('è', 'e'): 1}",,,,,
bien,Saint-Gayrand,bièn,Laparade,{},{},"{('e', 'è'): 1}",bién,Grateloup,{},{},"{('e', 'é'): 1}",bién,Verteuil-d'Agenais,{},{},"{('e', 'é'): 1}"
bién,Verteuil-d'Agenais,bien,Saint-Gayrand,{},{},"{('é', 'e'): 1}",bien,Ambrus,{},{},"{('é', 'e'): 1}",,,,,
bien,Ambrus,bien,Labretonie,{},{},{},bien,Caubeyres,{},{},{},bién,Verteuil-d'Agenais,{},{},"{('e', 'é'): 1}"
bien,Buzet-sur-Baïse,bien,Damazan-bis,{},{},{},,,,,,,,,,
bien,Caubeyres,bien,Ambrus,{},{},{},bien,Guérin,{},{},{},bien,Damazan-bis,{},{},{}
bien,Damazan-bis,bién̈,Casteljaloux-bis,{'̈': 1},{},"{('e', 'é'): 1}",bien,Buzet-sur-Baïse,{},{},{},bien,Caubeyres,{},{},{}
béts,Damazan,bièn,Esclottes,{},{},"{('é', 'i'): 1, ('t', 'è'): 1, ('s', 'n'): 1}",bién,Moncrabeau-bis,{'i': 1},{'s': 1},"{('t', 'n'): 1}",bièn,Saint-Léger,{},{},"{('é', 'i'): 1, ('t', 'è'): 1, ('s', 'n'): 1}"
bien,Fargues-sur-Ourbise,bien,Bégaar,{},{},{},bien,Saint-Pierre-de-Buzet,{},{},{},bièn,Monheurt,{},{},"{('e', 'è'): 1}"
bièn,Monheurt,bien,Listrac-de-Durèze,{},{},"{('è', 'e'): 1}",bien,Fargues-sur-Ourbise,{},{},"{('è', 'e'): 1}",bien,Puch-d'Agenais,{},{},"{('è', 'e'): 1}"
bien,Puch-d'Agenais,bièn,Moncrabeau,{},{},"{('e', 'è'): 1}",bien,Pellegrue,{},{},{},bièn,Monheurt,{},{},"{('e', 'è'): 1}"
bién,Razimet,bién,Bourdalat,{},{},{},bién,Baleyssagues,{},{},{},bièn,Saint-Léon,{},{},"{('é', 'è'): 1}"
bièn,Saint-Léger,bién,Duras,{},{},"{('è', 'é'): 1}",béts,Damazan,{},{},"{('i', 'é'): 1, ('è', 't'): 1, ('n', 's'): 1}",bien,Saint-Pierre-de-Buzet,{},{},"{('è', 'e'): 1}"
bièn,Saint-Léon,bien,Saint-Pierre-de-Buzet,{},{},"{('è', 'e'): 1}",bièn,Carcen-Ponson,{},{},{},bién,Razimet,{},{},"{('è', 'é'): 1}"
bien,Saint-Pierre-de-Buzet,bien,Fargues-sur-Ourbise,{},{},{},bièn,Saint-Léon,{},{},"{('e', 'è'): 1}",bièn,Saint-Léger,{},{},"{('e', 'è'): 1}"
bien,Auriac-sur-Dropt,bién,Baleyssagues,{},{},"{('e', 'é'): 1}",bien,Vertheuil,{},{},{},bièn,Moustier,{},{},"{('e', 'è'): 1}"
bién,Baleyssagues,bién,Razimet,{},{},{},bien,Auriac-sur-Dropt,{},{},"{('é', 'e'): 1}",bién,Duras,{},{},{}
bién,Duras,bièn,Esclottes,{},{},"{('é', 'è'): 1}",bièn,Saint-Léger,{},{},"{('é', 'è'): 1}",bién,Baleyssagues,{},{},{}
bièn,Esclottes,bién,La Sauvetat-du-Dropt,{},{},"{('è', 'é'): 1}",béts,Damazan,{},{},"{('i', 'é'): 1, ('è', 't'): 1, ('n', 's'): 1}",bién,Duras,{},{},"{('è', 'é'): 1}"
bién,La Sauvetat-du-Dropt,bièn,Moustier,{},{},"{('é', 'è'): 1}",bién,Ambarès-et-Lagrave,{},{},{},bièn,Esclottes,{},{},"{('é', 'è'): 1}"
bièn,Moustier,bien,Saint-Astier,{},{},"{('è', 'e'): 1}",bién,La Sauvetat-du-Dropt,{},{},"{('è', 'é'): 1}",bien,Auriac-sur-Dropt,{},{},"{('è', 'e'): 1}"
bien,Saint-Astier,bién,Savignac-de-Duras,{},{},"{('e', 'é'): 1}",bièn,Moustier,{},{},"{('e', 'è'): 1}",bien,Saint-Sernin,{},{},{}
bien,Saint-Sernin,bién,Cazaugitat,{},{},"{('e', 'é'): 1}",bien,Saint-Astier,{},{},{},,,,,
bién,Savignac-de-Duras,bien,Saint-Julien-en-Born,{},{},"{('é', 'e'): 1}",bien,Saint-Astier,{},{},"{('é', 'e'): 1}",,,,,
bien,Soumensac,bien,Listrac-de-Durèze,{},{},{},bien,Villeneuve-de-Duras,{},{},{},,,,,
bien,Villeneuve-de-Duras,bien,Soumensac,{},{},{},bièn,Bassens,{},{},"{('e', 'è'): 1}",,,,,
bets,Fieux,bien,Ambès,{'i': 1},{'s': 1},"{('t', 'n'): 1}",bien,Francescas,{'i': 1},{'s': 1},"{('t', 'n'): 1}",,,,,
bien,Francescas,bets,Fieux,{},{},"{('i', 'e'): 1, ('e', 't'): 1, ('n', 's'): 1}",bien,Pujols-sur-Ciron,{},{},{},,,,,
