Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
enda,Le Verdon-sur-Mer,énda,Jau-Dignac-et-Loirac,{},{},"{('e', 'é'): 1}",enta,Hostens,{},{},"{('d', 't'): 1}",enda,Saint-Vivien-de-Médoc,{},{},{}
enda,Saint-Vivien-de-Médoc,enda,Le Verdon-sur-Mer,{},{},{},,,,,,,,,,
enta,Soulac-sur-Mer,én,Mauvezin-sur-Gupie,{},"{'t': 1, 'a': 1}","{('e', 'é'): 1}",,,,,,,,,,
enda,Talais,én,Calonges,{},"{'d': 1, 'a': 1}","{('e', 'é'): 1}",,,,,,,,,,
enda,Vensac,enda,La Roquille,{},{},{},dà,Appelles,{},"{'e': 1, 'n': 1}","{('a', 'à'): 1}",,,,,
dà,Appelles,enda,Vensac,"{'e': 1, 'n': 1}",{},"{('à', 'a'): 1}",enta,Caplong,"{'e': 1, 'n': 1}",{},"{('d', 't'): 1, ('à', 'a'): 1}",,,,,
enta,Caplong,endé,Puymiclan,{},{},"{('t', 'd'): 1, ('a', 'é'): 1}",dà,Appelles,{},"{'t': 1, 'a': 1}","{('e', 'd'): 1, ('n', 'à'): 1}",,,,,
enta,Eynesse,én,Sénestis,{},"{'t': 1, 'a': 1}","{('e', 'é'): 1}",enda,La Roquille,{},{},"{('t', 'd'): 1}",,,,,
enda,La Roquille,én,Lachapelle,{},"{'d': 1, 'a': 1}","{('e', 'é'): 1}",enda,Vensac,{},{},{},enta,Eynesse,{},{},"{('d', 't'): 1}"
ta,Les Lèves-et-Thoumeyragues,enta,Samazan,"{'e': 1, 'n': 1}",{},{},énta,Riocaud,"{'é': 1, 'n': 1}",{},{},ta,Ligueux,{},{},{}
ta,Ligueux,énta,Lagruère,"{'é': 1, 'n': 1}",{},{},ta,Les Lèves-et-Thoumeyragues,{},{},{},énta,Pineuilh,"{'é': 1, 'n': 1}",{},{}
énta,Pineuilh,ta,Ligueux,{},"{'é': 1, 'n': 1}",{},,,,,,,,,,
énta,Riocaud,ta,Les Lèves-et-Thoumeyragues,{},"{'é': 1, 'n': 1}",{},entay,Saint-Avit-de-Soulège,{'y': 1},{},"{('é', 'e'): 1}",,,,,
entay,Saint-Avit-de-Soulège,énta,Riocaud,{},{'y': 1},"{('e', 'é'): 1}",,,,,,,,,,
éntà,Saint-Avit-Saint-Nazaire,én,Monsempron-Libos,{},"{'t': 1, 'à': 1}",{},énta,Agen,{},{},"{('à', 'a'): 1}",,,,,
énta,Saint-Quentin-de-Caplong,ta,Hourtin,{},"{'é': 1, 'n': 1}",{},énta,Le Passage,{},{},{},,,,,
énta,Sainte-Foy-la-Grande-bis,enta,Auros,{},{},"{('é', 'e'): 1}",énta,Sainte-Foy-la-Grande-ter,{},{},{},,,,,
énta,Sainte-Foy-la-Grande-ter,eunta,Moulis-en-Médoc-bis,{'e': 1},{},"{('é', 'u'): 1}",énta,Sainte-Foy-la-Grande-bis,{},{},{},énta,Laplume-bis,{},{},{}
énta,Sainte-Foy-la-Grande,éna,Blasimon,{},{'t': 1},{},,,,,,,,,,
éna,Blasimon,énta,Sainte-Foy-la-Grande,{'t': 1},{},{},ta,Castelviel,{},{'n': 1},"{('é', 't'): 1}",,,,,
ta,Castelviel,énta,Caudecoste,"{'é': 1, 'n': 1}",{},{},éna,Blasimon,{'é': 1},{},"{('t', 'n'): 1}",,,,,
énta,Cleyrac,,,,,,,,,,,,,,,
énta,Coirac,énta,Sauveterre-Saint-Denis,{},{},{},énta,Cancon-bis,{},{},{},énta,Engayrac,{},{},{}
enda,Gornac,énnta,Moulis-en-Médoc,{'n': 1},{},"{('e', 'é'): 1, ('d', 't'): 1}",,,,,,,,,,
énda,Mérignas,enda,Saint-Sulpice-de-Pommiers,{},{},"{('é', 'e'): 1}",éntah,Blanquefort-sur-Briolance-La-Sauvetat,{'h': 1},{},"{('d', 't'): 1}",,,,,
énta,Mourens,ta,Ruch,{},"{'é': 1, 'n': 1}",{},,,,,,,,,,
ta,Ruch,énta,Mourens,"{'é': 1, 'n': 1}",{},{},enta,Saint-Brice,"{'e': 1, 'n': 1}",{},{},,,,,
enta,Saint-Brice,énta,Ferrensac,{},{},"{('e', 'é'): 1}",ta,Ruch,{},"{'e': 1, 'n': 1}",{},,,,,
enda,Saint-Félix-de-Foncaude,én,Trémons,{},"{'d': 1, 'a': 1}","{('e', 'é'): 1}",en,Fumel-bis,{},"{'d': 1, 'a': 1}",{},,,,,
énda,Saint-Léger-de-Vignague,én,Saint-Nicolas-de-la-Balerme,{},"{'d': 1, 'a': 1}",{},enda,Saint-Sulpice-de-Pommiers,{},{},"{('é', 'e'): 1}",en,Blanquefort-sur-Briolance,{},"{'d': 1, 'a': 1}","{('é', 'e'): 1}"
enda,Saint-Sulpice-de-Pommiers,énda,Saint-Léger-de-Vignague,{},{},"{('e', 'é'): 1}",énda,Mérignas,{},{},"{('e', 'é'): 1}",tay,Sauveterre-de-Guyenne-bis,{},{'a': 1},"{('e', 't'): 1, ('n', 'a'): 1, ('d', 'y'): 1}"
tay,Sauveterre-de-Guyenne-bis,enda,Saint-Sulpice-de-Pommiers,"{'e': 1, 'n': 1}",{'y': 1},"{('t', 'd'): 1}",,,,,,,,,,
énta,Sauveterre-de-Guyenne-ter,énta,Arbis,{},{},{},,,,,,,,,,
énna,Sauveterre-de-Guyenne,enta,Castang,{},{},"{('é', 'e'): 1, ('n', 't'): 1}",ta,Escoussans,{},{'n': 2},"{('é', 't'): 1}",,,,,
énta,Arbis,énta,Sauveterre-de-Guyenne-ter,{},{},{},énta,Baigneaux,{},{},{},,,,,
énta,Baigneaux,énta,Roquefort,{},{},{},énta,Bonnenouvelle,{},{},{},énta,Arbis,{},{},{}
ta,Escoussans,énna,Sauveterre-de-Guyenne,"{'é': 1, 'n': 1}",{},"{('t', 'n'): 1}",en,La Croix-Blanche,{},{},"{('t', 'e'): 1, ('a', 'n'): 1}",,,,,
énda,Faleyras,ta,Montastruc,{},"{'n': 1, 'd': 1}","{('é', 't'): 1}",énta,La Sauvetat-de-Savères,{},{},"{('d', 't'): 1}",énta,Frontenac,{},{},"{('d', 't'): 1}"
énta,Frontenac,énta,Saint-Martin-de-Beauville,{},{},{},énta,Romagne,{},{},{},énda,Faleyras,{},{},"{('t', 'd'): 1}"
enda,Ladaux,énta,Lugasson,{},{},"{('e', 'é'): 1, ('d', 't'): 1}",ta,Soulignac,{},"{'n': 1, 'd': 1}","{('e', 't'): 1}",,,,,
énta,Lugasson,enda,Ladaux,{},{},"{('é', 'e'): 1, ('t', 'd'): 1}",énta,Romagne,{},{},{},,,,,
énta,Romagne,énta,Frontenac,{},{},{},énta,Tayrac,{},{},{},énta,Lugasson,{},{},{}
énta,Saint-Pierre-de-Bat,én,Monclar-bis,{},"{'t': 1, 'a': 1}",{},én,Sérignac-sur-Garonne,{},"{'t': 1, 'a': 1}",{},,,,,
ta,Soulignac,enda,Ladaux,"{'e': 1, 'n': 1}",{},"{('t', 'd'): 1}",én,Monclar,{},{},"{('t', 'é'): 1, ('a', 'n'): 1}",enta,Saint-Étienne-de-Fougères,"{'e': 1, 'n': 1}",{},{}
ta,Targon-bis,enta,La Sauvetat-sur-Lède,"{'e': 1, 'n': 1}",{},{},enta,Lacapelle-Biron,"{'e': 1, 'n': 1}",{},{},,,,,
ta,Targon,énta,Pailloles,"{'é': 1, 'n': 1}",{},{},täy,Cazalis,{'ä': 1},{},"{('a', 'y'): 1}",,,,,
täy,Cazalis,én̈,Laussou,{},{},"{('t', 'é'): 1, ('ä', 'n'): 1, ('y', '̈'): 1}",énta,Sainte-Hélène,"{'é': 1, 'n': 1}",{'y': 1},"{('ä', 'a'): 1}",ta,Targon,{},{'y': 1},"{('ä', 'a'): 1}"
énta,Lucmau,énta,Gardegan,{},{},{},ta,Gours,{},"{'é': 1, 'n': 1}",{},,,,,
tay,Noaillan,ta,Préchac-bis,{},{'y': 1},{},,,,,,,,,,
ta,Préchac-bis,tay,Noaillan,{'y': 1},{},{},énta,Francs,"{'é': 1, 'n': 1}",{},{},,,,,
ta,Préchac,énta,Puynormand,"{'é': 1, 'n': 1}",{},{},enté,Cabanac-et-Villagrains,"{'e': 1, 'n': 1}",{},"{('a', 'é'): 1}",enda,Uzeste,"{'e': 1, 'n': 1}",{},"{('t', 'd'): 1}"
enda,Uzeste,ta,Préchac,{},"{'n': 1, 'd': 1}","{('e', 't'): 1}",enta,Saint-Germain-du-Puch,{},{},"{('d', 't'): 1}",enta,Villandraut-bis,{},{},"{('d', 't'): 1}"
enta,Villandraut-bis,enda,Uzeste,{},{},"{('t', 'd'): 1}",énta,Gardegan,{},{},"{('e', 'é'): 1}",ta,Saint-Christophe-des-Bardes,{},"{'e': 1, 'n': 1}",{}
ta,Villandraut,énta,Francs,"{'é': 1, 'n': 1}",{},{},énta,Duhort-Bachen,"{'é': 1, 'n': 1}",{},{},énda,Puisseguin,"{'é': 1, 'n': 1}",{},"{('t', 'd'): 1}"
énta,Francs,ta,Préchac-bis,{},"{'é': 1, 'n': 1}",{},ta,Villandraut,{},"{'é': 1, 'n': 1}",{},ta,Gours,{},"{'é': 1, 'n': 1}",{}
ta,Gours,ta,Saint-Christophe-des-Bardes,{},{},{},énta,Lucmau,"{'é': 1, 'n': 1}",{},{},énta,Francs,"{'é': 1, 'n': 1}",{},{}
énda,Puisseguin,enta,Castillon-la-Bataille,{},{},"{('é', 'e'): 1, ('d', 't'): 1}",énta,Puynormand,{},{},"{('d', 't'): 1}",ta,Villandraut,{},"{'n': 1, 'd': 1}","{('é', 't'): 1}"
