Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
tan,Araux,tant,Audaux,{'t': 1},{},{},tan,Preignac,{},{},{},tant,Grazimis,{'t': 1},{},{}
tant,Audaux,tant,Bastanès,{},{},{},tan,Talence,{},{'t': 1},{},tan,Araux,{},{'t': 1},{}
tant,Bastanès,tan,Saubion,{},{'t': 1},{},tant,Audaux,{},{},{},tan,Mansencôme,{},{'t': 1},{}
ta,Bugnein,tan,Callen,{'n': 1},{},{},ta,Charre,{},{},{},tant,Gurs,"{'n': 1, 't': 1}",{},{}
ta,Castetnau-Camblong,tant,Messanges-bis,"{'n': 1, 't': 1}",{},{},tan,Dognen,{'n': 1},{},{},ta,Charre,{},{},{}
ta,Charre,ta,Bugnein,{},{},{},tant,Angresse,"{'n': 1, 't': 1}",{},{},ta,Castetnau-Camblong,{},{},{}
tan,Dognen,tant,Vielleségure,{'t': 1},{},{},tant,Gurs,{'t': 1},{},{},ta,Castetnau-Camblong,{},{'n': 1},{}
tant,Gurs,tan,Dognen,{},{'t': 1},{},tant,Houaste,{},{},{},ta,Bugnein,{},"{'n': 1, 't': 1}",{}
tant,Jasses,tant,Angresse,{},{},{},tant,Larresingle,{},{},{},tant,Condom-ter,{},{},{}
tant,Lay-Lamidou,ta,Saint-Estèphe,{},"{'n': 1, 't': 1}",{},ta,Navarrenx-bis,{},"{'n': 1, 't': 1}",{},tant,Méritein,{},{},{}
tant,Méritein,tant,Le Leuy,{},{},{},tant,Lay-Lamidou,{},{},{},tant,Nabas,{},{},{}
tant,Nabas,tant,Navarrenx,{},{},{},tant,Carcarès-Sainte-Croix,{},{},{},tant,Méritein,{},{},{}
ta,Navarrenx-bis,tant,Lay-Lamidou,"{'n': 1, 't': 1}",{},{},tant,Monprimblanc,"{'n': 1, 't': 1}",{},{},tant,Navarrenx,"{'n': 1, 't': 1}",{},{}
tant,Navarrenx,ta,Navarrenx-bis,{},"{'n': 1, 't': 1}",{},tant,Piets-Plasence-Moustrou,{},{},{},tant,Nabas,{},{},{}
tant,Ogenne-Camptort,ta,Préchacq-Josbaig,{},"{'n': 1, 't': 1}",{},tant,Cazeneuve,{},{},{},tant,Espas,{},{},{}
ta,Préchacq-Josbaig,ta,Riguepeu,{},{},{},tant,Ogenne-Camptort,"{'n': 1, 't': 1}",{},{},tant,Rivehaute,"{'n': 1, 't': 1}",{},{}
tant,Préchacq-Navarrenx,tant,Laujuzan,{},{},{},tant,Rivehaute,{},{},{},,,,,
tant,Rivehaute,tant,Préchacq-Navarrenx,{},{},{},tan,Doumy,{},{'t': 1},{},ta,Préchacq-Josbaig,{},"{'n': 1, 't': 1}",{}
tant,Sus-Susmiou,tant,Le Houga,{},{},{},tant,Viellenave-de-Navarrenx,{},{},{},,,,,
tant,Viellenave-de-Navarrenx,tant,Sus-Susmiou,{},{},{},tan,Larroque-sur-l'Osse,{},{'t': 1},{},tant,Auterrive,{},{},{}
tant,Auterrive,tant,Bétous,{},{},{},tant,Viellenave-de-Navarrenx,{},{},{},,,,,
tan,Bellocq,tant,Cassaber,{'t': 1},{},{},tant,Carresse,{'t': 1},{},{},,,,,
tant,Bérenx,tant,Lauraët,{},{},{},tant,Carresse,{},{},{},,,,,
tant,Carresse,tant,Lahontan,{},{},{},tan,Bellocq,{},{'t': 1},{},tant,Bérenx,{},{},{}
tant,Cassaber,tant,Castagnède,{},{},{},tan,Bellocq,{},{'t': 1},{},tant,Lahontan,{},{},{}
tant,Castagnède,tan,Escos,{},{'t': 1},{},ta,Ginals,{},"{'n': 1, 't': 1}",{},tant,Cassaber,{},{},{}
tan,Escos,tant,Labarrère,{'t': 1},{},{},tant,Castagnède,{'t': 1},{},{},tant,Lanne-Soubiran,{'t': 1},{},{}
tant,Labastide-Villefranche,tan,Lagraulet-du-Gers,{},{'t': 1},{},tant,Loubédat,{},{},{},tant,Lahontan,{},{},{}
tant,Lahontan,tant,Cassaber,{},{},{},tant,Carresse,{},{},{},tant,Labastide-Villefranche,{},{},{}
tant,Léren,ta,Courbiac,{},"{'n': 1, 't': 1}",{},tan,Saint-Pé-de-Léren,{},{'t': 1},{},tant,Saint-Dos,{},{},{}
tant,Saint-Dos,tant,Salies-de-Béarn,{},{},{},tant,Léren,{},{},{},,,,,
tan,Saint-Pé-de-Léren,tant,Léren,{'t': 1},{},{},tan,Tartas,{},{},{},tant,Abitain,{'t': 1},{},{}
tan,Salies-de-Béarn-bis,tant,Salles-Mongiscard,{'t': 1},{},{},tan,Poussignac,{},{},{},tant,Salies-de-Béarn,{'t': 1},{},{}
tant,Salies-de-Béarn,tant,Burgaronne,{},{},{},tant,Saint-Dos,{},{},{},tan,Salies-de-Béarn-bis,{},{'t': 1},{}
tant,Salles-Mongiscard,tan,Saint-Gemme-Martaillac,{},{'t': 1},{},tan,Salies-de-Béarn-bis,{},{'t': 1},{},tant,Abitain,{},{},{}
tant,Abitain,tant,Salles-Mongiscard,{},{},{},tan,Saint-Pé-de-Léren,{},{'t': 1},{},,,,,
tan,Andrein,ta,Mormès,{},{'n': 1},{},tan,Masquières,{},{},{},tan,Manciet,{},{},{}
tan,Athos-Aspis,tan,Montégut,{},{},{},tant,Autevielle,{'t': 1},{},{},,,,,
tant,Autevielle,tan,Athos-Aspis,{},{'t': 1},{},tan,Pouliacq,{},{'t': 1},{},tan,Sainte-Christie-d'Armagnac-bis,{},{'t': 1},{}
tant,Barraute,tan,Labastide-Castel-Amouroux,{},{'t': 1},{},tant,Burgaronne,{},{},{},,,,,
tant,Burgaronne,tant,Salies-de-Béarn,{},{},{},tant,Barraute,{},{},{},,,,,
tant,Castetbon,tan,Ayguetinte,{},{'t': 1},{},tan,Espiute,{},{'t': 1},{},,,,,
tan,Espiute,tant,Castetbon,{'t': 1},{},{},tan,Meilhan,{},{},{},tan,L'Hôpital-d'Orion,{},{},{}
tant,Guinarthe-Parenties,tant,Laàs,{},{},{},tan,L'Hôpital-d'Orion,{},{'t': 1},{},,,,,
tan,L'Hôpital-d'Orion,tan,Espiute,{},{},{},tan,Justian,{},{},{},tant,Guinarthe-Parenties,{'t': 1},{},{}
tant,Laàs,tant,Castéra-Verduzan,{},{},{},tant,Villenave,{},{},{},tant,Guinarthe-Parenties,{},{},{}
tan,Montfort,tan,Beaucaire,{},{},{},tan,Narp-Ossenx,{},{},{},,,,,
tan,Narp-Ossenx,tan,Saint-Sernin,{},{},{},tan,Montfort,{},{},{},tant,Orriule,{'t': 1},{},{}
tant,Oràas,tant,Marciac,{},{},{},tant,Orion,{},{},{},,,,,
tant,Orion,tant,Oràas,{},{},{},tann,Candresse,{},{},"{('t', 'n'): 1}",tant,Orriule,{},{},{}
tant,Orriule,tant,Orion,{},{},{},tan,Savignac-de-Duras,{},{'t': 1},{},tan,Narp-Ossenx,{},{'t': 1},{}
tant,Saint-Gladie-Arrive-Munein,tant,Saint-Pierre-d'Aubézies,{},{},{},tan,Bouzon-Gellenave,{},{'t': 1},{},,,,,
tan,Sauveterre-de-Béarn-bis,tant,Roques-bis,{'t': 1},{},{},tant,Aignan,{'t': 1},{},{},,,,,
tant,Sauveterre-de-Béarn,tan,Ladevèze-Rivière-bis,{},{'t': 1},{},,,,,,,,,,
tant,Tabaille-Usquain,ta,Monfaucon-Nord-Est,{},"{'n': 1, 't': 1}",{},tan,Cazaux-Villecomtal,{},{'t': 1},{},tant,Sarragachies,{},{},{}
tant,Caussade,ta,Monlezun,{},"{'n': 1, 't': 1}",{},,,,,,,,,,
tant,Cayriech,tant,Mirabel,{},{},{},,,,,,,,,,
tant,Lavaurette,tant,Monteils,{},{},{},tant,Mirabel,{},{},{},,,,,
tant,Mirabel,tant,Saint-Cirq,{},{},{},tant,Cayriech,{},{},{},tant,Lavaurette,{},{},{}
tant,Monteils,tant,Lavaurette,{},{},{},tant,Réalville,{},{},{},,,,,
tant,Réalville,tant,Monteils,{},{},{},tant,Laveraët,{},{},{},,,,,
tant,Saint-Cirq,tant,Mirabel,{},{},{},,,,,,,,,,
tant,Saint-Georges,tant,Saint-Vincent-d'Autéjac,{},{},{},tan,Tartas-ville-haute,{},{'t': 1},{},,,,,
tant,Saint-Vincent-d'Autéjac,tan,Romestaing,{},{'t': 1},{},tant,Saint-Georges,{},{},{},tan,Septfonds,{},{'t': 1},{}
tan,Septfonds,tant,Saint-Nauphary,{'t': 1},{},{},tant,Saint-Vincent-d'Autéjac,{'t': 1},{},{},,,,,
tant,Caylus,tan,Tartas,{},{'t': 1},{},,,,,,,,,,
tant,Espinas,tant,Loze,{},{},{},,,,,,,,,,
tant,Lacapelle-Livron,tan,Montauban-Est-bis,{},{'t': 1},{},,,,,,,,,,
tant,Loze,tant,Espinas,{},{},{},,,,,,,,,,
ta,Saint-Projet,tant,L'Honor-de-Cos,"{'n': 1, 't': 1}",{},{},,,,,,,,,,
ta,L'Honor-de-Cos-Loubéjac,tant,L'Honor-de-Cos,"{'n': 1, 't': 1}",{},{},,,,,,,,,,
tant,L'Honor-de-Cos,ta,Saint-Projet,{},"{'n': 1, 't': 1}",{},ta,L'Honor-de-Cos-Loubéjac,{},"{'n': 1, 't': 1}",{},,,,,
tant,Lafrançaise,tant,Montastruc,{},{},{},tant,Labarthe,{},{},{},,,,,
