Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
persoune,Saint-Antoine-sur-l'Isle,persounne,Saint-Agnet,{'n': 1},{},{},persoune,Le Nizan,{},{},{},persoune,Baurech,{},{},{}
persoune,Baurech,persoune,Saint-Antoine-sur-l'Isle,{},{},{},peursounne,Gauriac,"{'u': 1, 'n': 1}",{},{},persouno,Camarsac,{},{},"{('e', 'o'): 1}"
pressoune,Bonnetan,persouno,Camarsac,{},{'r': 1},"{('s', 'r'): 1, ('e', 'o'): 1}",persoune,Saint-Côme,{},{'r': 1},"{('s', 'r'): 1}",persouna,Sarron,{},{'r': 1},"{('s', 'r'): 1, ('e', 'a'): 1}"
persouno,Camarsac,persoune,Tauriac,{},{},"{('o', 'e'): 1}",pressoune,Bonnetan,{'r': 1},{},"{('r', 's'): 1, ('o', 'e'): 1}",persoune,Baurech,{},{},"{('o', 'e'): 1}"
pérsouno,Cambes,persouno,Cénac,{},{},"{('é', 'e'): 1}",persouna,Vielle-Tursan,{},{},"{('é', 'e'): 1, ('o', 'a'): 1}",persoune,Camblanes-et-Meynac,{},{},"{('é', 'e'): 1, ('o', 'e'): 1}"
persoune,Camblanes-et-Meynac,peursoune,Branne-bis,{'u': 1},{},{},pérsouno,Cambes,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",persoune,Carignan-de-Bordeaux,{},{},{}
persoune,Carignan-de-Bordeaux,persouno,Amou,{},{},"{('e', 'o'): 1}",peursoune,Branne,{'u': 1},{},{},persoune,Camblanes-et-Meynac,{},{},{}
persouno,Cénac,pérsouno,Cambes,{},{},"{('e', 'é'): 1}",pérsoune,Bassercles,{},{},"{('e', 'é'): 1, ('o', 'e'): 1}",,,,,
pérsouno,Créon,pérsouno,Brassempouy,{},{},{},,,,,,,,,,
peursoune,Haux,persouné,Castelnau-Chalosse,{},{'u': 1},"{('e', 'é'): 1}",,,,,,,,,,
peursoune,Latresne,pérsouno,Castel-Sarrazin,{},{'u': 1},"{('e', 'é'): 1, ('e', 'o'): 1}",pérsounoᵃ,Donzacq,{'o': 1},{'u': 1},"{('e', 'é'): 1, ('e', 'ᵃ'): 1}",,,,,
peursoune,Le Tourne,persoune,Cabara-bis,{},{'u': 1},{},persouno,Sallebœuf,{},{'u': 1},"{('e', 'o'): 1}",,,,,
persoune,Lignan-de-Bordeaux,pérsoune,Bommes,{},{},"{('e', 'é'): 1}",persoune,Pompignac,{},{},{},persoune,Madirac,{},{},{}
persoune,Madirac,persoune,Quinsac,{},{},{},persoune,Lignan-de-Bordeaux,{},{},{},,,,,
persoune,Pompignac,persoune,Lignan-de-Bordeaux,{},{},{},persoune,Quinsac,{},{},{},,,,,
persoune,Quinsac,pérsoune,Uza,{},{},"{('e', 'é'): 1}",persoune,Madirac,{},{},{},persoune,Pompignac,{},{},{}
persoune,Sadirac,persouna,Saint-Caprais-de-Bordeaux,{},{},"{('e', 'a'): 1}",,,,,,,,,,
persouna,Saint-Caprais-de-Bordeaux,persouno,Sallebœuf,{},{},"{('a', 'o'): 1}",pérsouna,Bénesse-lès-Dax,{},{},"{('e', 'é'): 1}",persoune,Sadirac,{},{},"{('a', 'e'): 1}"
persouno,Sallebœuf,peursoune,Le Tourne,{'u': 1},{},"{('o', 'e'): 1}",persouna,Saint-Caprais-de-Bordeaux,{},{},"{('o', 'a'): 1}",,,,,
persouno,Tabanac,peursoune,Joué,{'u': 1},{},"{('o', 'e'): 1}",persauno,Narrosse,{},{},"{('o', 'a'): 1}",,,,,
pérsouno,Asques,persoune,Fronsac-bis,{},{},"{('é', 'e'): 1, ('o', 'e'): 1}",persoune,La Lande-de-Fronsac,{},{},"{('é', 'e'): 1, ('o', 'e'): 1}",,,,,
persounne,Cadillac-en-Fronsadais,persoune,Fronsac-bis,{},{'n': 1},{},peursoune,Belin-Béliet,{'u': 1},{'n': 1},{},persouno,Fronsac,{},{'e': 1},"{('n', 'o'): 1}"
persoune,Fronsac-bis,persouna,Mées,{},{},"{('e', 'a'): 1}",persounne,Cadillac-en-Fronsadais,{'n': 1},{},{},pérsouno,Asques,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}"
persouno,Fronsac,persoune,Samonac,{},{},"{('o', 'e'): 1}",persoune,La Lande-de-Fronsac,{},{},"{('o', 'e'): 1}",persounne,Cadillac-en-Fronsadais,{'n': 1},{},"{('o', 'e'): 1}"
persoune,La Lande-de-Fronsac,persouno,Fronsac,{},{},"{('e', 'o'): 1}",pérsouno,Asques,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",,,,,
pérsouno,Lugon-et-l'Île-du-Carnay,persounne,Bègles,{'n': 1},{},"{('é', 'e'): 1, ('o', 'e'): 1}",persoune,Saillans,{},{},"{('é', 'e'): 1, ('o', 'e'): 1}",,,,,
persoune,Saillans,pérsouno,Lugon-et-l'Île-du-Carnay,{},{},"{('e', 'é'): 1, ('e', 'o'): 1}",peursoune,Cabara,{'u': 1},{},{},pérsouna,Saint-Paul-lès-Dax,{},{},"{('e', 'é'): 1, ('e', 'a'): 1}"
personne,Saint-Germain-de-la-Rivière,pérsoûna,Saint-Vincent-de-Paul,{},{},"{('e', 'é'): 1, ('n', 'û'): 1, ('e', 'a'): 1}",persoune,Martillac,{},{},"{('n', 'u'): 1}",pérsouna,Saint-Michel-de-Fronsac,{},{},"{('e', 'é'): 1, ('n', 'u'): 1, ('e', 'a'): 1}"
