Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
mè,Sainte-Eulalie,mais,Saint-Martin-de-Sescas,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Juillac,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",més,Laymont,{'é': 1},{},"{('è', 's'): 1}"
mais,Tresses-bis,més,Gaujac,{},{'i': 1},"{('a', 'é'): 1}",mé,Peujard,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Pessac-sur-Dordogne,{},{},{}
mé,Tresses,mé,Rauzan,{},{},{},mais,Saint-Pey-de-Castets,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mé,Cubzac-les-Ponts,{},{},{}
mais,Yvrac,mè,Arcins,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mais,Barie,{},{},{},mèy,Bon-Encontre,{},{'s': 1},"{('a', 'è'): 1, ('i', 'y'): 1}"
mè,Arcins,mais,Parempuyre,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Yvrac,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}",mais,Virsac,"{'a': 1, 'i': 1}",{},"{('è', 's'): 1}"
mais,Arsac-bis,mé,Cantenac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Saint-Gervais,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Lamarque,{},{},{}
mais,Arsac,mé,Castelnau-de-Médoc,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mais,Parempuyre,{},{},{},mé,Cantenac,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mé,Cantenac,mais,Salignac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Arsac-bis,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Arsac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mé,Castelnau-de-Médoc,mais,Lanton,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Arsac,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Cussac-Fort-Médoc,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Cussac-Fort-Médoc,mé,Montussan,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Castelnau-de-Médoc,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Lacanau,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mé,Labarde,mes,Saint-Aubin-de-Médoc,{'e': 1},{},"{('é', 's'): 1}",mé,Lacanau,{},{},{},mè,Caudrot,{},{},"{('é', 'è'): 1}"
mé,Lacanau,mé,Labarde,{},{},{},mais,Cussac-Fort-Médoc,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Lamarque,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Lamarque,mais,Arsac-bis,{},{},{},mais,Saint-André-du-Bois,{},{},{},mé,Lacanau,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Le Porge,mé,Audenge-bis,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mé,Saint-Germain-de-Grave,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}",mai,Le Temple,{},{'s': 1},{}
mai,Le Temple,més,Saint-Élix-d'Astarac,{},{},"{('a', 'é'): 1, ('i', 's'): 1}",mais,Verdelais,{'s': 1},{},{},mais,Le Porge,{'s': 1},{},{}
mais,Listrac-Médoc,més,Villeton,{},{'i': 1},"{('a', 'é'): 1}",mais,Pujols-bis,{},{},{},,,,,
mais,Margaux,mey,Artigues,{},{'s': 1},"{('a', 'e'): 1, ('i', 'y'): 1}",mais,Saint-Médard-en-Jalles,{},{},{},mè,Saint-Front-sur-Lémance-Bonaguil,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}"
mais,Moulis-en-Médoc-bis,mais,Saint-Médard-en-Jalles,{},{},{},mai,Sainte-Foy-la-Grande-ter,{},{'s': 1},{},mè,Estillac,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}"
mais,Moulis-en-Médoc,mais,Bègles,{},{},{},mais,Gornac,{},{},{},,,,,
mé,Sainte-Hélène,mès,Marsac,{'è': 1},{},"{('é', 's'): 1}",ma,Blis-et-Born,{},{},"{('é', 'a'): 1}",mais,Cazalis,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mé,Salaunes,mais,Soussans,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Chartrons,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}",mais,Castillon-la-Bataille-bis,"{'a': 1, 'i': 1}",{},"{('é', 's'): 1}"
mais,Saumos,mè,Bernos-Beaulac,{},"{'i': 1, 's': 1}","{('a', 'è'): 1}",mais,Soussans,{},{},{},mais,Belvès-de-Castillon,{},{},{}
mais,Soussans,mais,Saumos,{},{},{},me,Saint-Pey-d'Armens,{},"{'i': 1, 's': 1}","{('a', 'e'): 1}",mé,Salaunes,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
mais,Belvès-de-Castillon,mais,Castillon-la-Bataille-bis,{},{},{},mais,Gajac,{},{},{},mais,Saumos,{},{},{}
mais,Castillon-la-Bataille-bis,mais,Le Bouscat,{},{},{},mais,Belvès-de-Castillon,{},{},{},mé,Salaunes,{},"{'i': 1, 's': 1}","{('a', 'é'): 1}"
