Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
illèÿ,Cauzac,lieï,Blaymont,{},{'i': 1},"{('l', 'i'): 1, ('è', 'e'): 1, ('ÿ', 'ï'): 1}",lieï,Sauveterre-Saint-Denis,{},{'i': 1},"{('l', 'i'): 1, ('è', 'e'): 1, ('ÿ', 'ï'): 1}",illeï,Dondas,{},{},"{('è', 'e'): 1, ('ÿ', 'ï'): 1}"
illeï,Dondas,lieï,Trélissac,{},{'i': 1},"{('l', 'i'): 1}",liè,Jaure,{},"{'i': 1, 'ï': 1}","{('l', 'i'): 1, ('e', 'è'): 1}",illèÿ,Cauzac,{},{},"{('e', 'è'): 1, ('ï', 'ÿ'): 1}"
llèy,Engayrac,lleï,Sauvagnas,{},{},"{('è', 'e'): 1, ('y', 'ï'): 1}",lit,Coirac,{},{'y': 1},"{('l', 'i'): 1, ('è', 't'): 1}",illey,Gandaille,{'i': 1},{},"{('è', 'e'): 1}"
illey,Gandaille,illey,Saint-Maurin,{},{},{},lliel,Saint-Martin-de-Beauville,{},{},"{('i', 'l'): 1, ('l', 'i'): 1, ('y', 'l'): 1}",llèy,Engayrac,{},{'i': 1},"{('e', 'è'): 1}"
lliel,Saint-Martin-de-Beauville,illey,Gandaille,{'i': 1},{'i': 1},"{('l', 'y'): 1}",lit,Frontenac,{},{'l': 2},"{('e', 't'): 1}",llièï,Fongrave,{},{},"{('e', 'è'): 1, ('l', 'ï'): 1}"
illey,Saint-Maurin,lét,Tayrac,{},"{'i': 1, 'y': 1}","{('l', 'é'): 1, ('e', 't'): 1}",illey,Gandaille,{},{},{},lèt,Cancon-bis,{},"{'i': 1, 'y': 1}","{('l', 'è'): 1, ('e', 't'): 1}"
lét,Tayrac,ley,Romagne,{},{},"{('é', 'e'): 1, ('t', 'y'): 1}",illey,Saint-Maurin,"{'i': 1, 'l': 1}",{},"{('é', 'e'): 1, ('t', 'y'): 1}",lèt,Beaugas,{},{},"{('é', 'è'): 1}"
lèt,Beaugas,lèt,Boudy-de-Beauregard,{},{},{},lét,Tayrac,{},{},"{('è', 'é'): 1}",,,,,
lèt,Boudy-de-Beauregard,lèt,Cancon-bis,{},{},{},lieï,Blaymont,{'i': 1},{},"{('è', 'e'): 1, ('t', 'ï'): 1}",lèt,Beaugas,{},{},{}
lèt,Cancon-bis,lit,Coirac,{},{},"{('è', 'i'): 1}",lèt,Boudy-de-Beauregard,{},{},{},illey,Saint-Maurin,"{'i': 1, 'l': 1}",{},"{('è', 'e'): 1, ('t', 'y'): 1}"
lèt,Cancon,illéïs,Bernadets-Debat,"{'i': 1, 'l': 1, 'é': 1}",{},"{('è', 'ï'): 1, ('t', 's'): 1}",illèï,Lougratte,"{'i': 1, 'l': 1}",{},"{('t', 'ï'): 1}",lèt,Casseneuil,{},{},{}
lèt,Casseneuil,lè,Lalandusse,{},{'t': 1},{},let,Monviel,{},{},"{('è', 'e'): 1}",lèt,Cancon,{},{},{}
liè,Castelnaud-de-Gratecambe,illè,Coulaures,{'i': 1},{},"{('i', 'l'): 1}",leït,Bègles,{'e': 1},{},"{('i', 'ï'): 1, ('è', 't'): 1}",liè,Montanceix,{},{},{}
let,Monviel,lèt,Casseneuil,{},{},"{('e', 'è'): 1}",liet,Cubjac,{'i': 1},{},{},lèt,Moulinet,{},{},"{('e', 'è'): 1}"
lèt,Moulinet,lié,Montrem,{},{},"{('è', 'i'): 1, ('t', 'é'): 1}",let,Monviel,{},{},"{('è', 'e'): 1}",,,,,
lièt,Pailloles,lit,Targon,{},{'è': 1},{},lhet,Marseillan,{},{},"{('i', 'h'): 1, ('è', 'e'): 1}",lè,Saint-Maurice-de-Lestapel,{},"{'i': 1, 't': 1}",{}
lè,Saint-Maurice-de-Lestapel,lèt,Monflanquin-bis,{'t': 1},{},{},lièt,Pailloles,"{'i': 1, 't': 1}",{},{},,,,,
lè,Cahuzac,lèt,Saint-Eutrope-de-Born,{'t': 1},{},{},,,,,,,,,,
lét,Castang,illéï,Lescurry,"{'i': 1, 'l': 1}",{},"{('t', 'ï'): 1}",lit,Sauveterre-de-Guyenne,{},{},"{('é', 'i'): 1}",illéy,Lacassagne,"{'i': 1, 'l': 1}",{},"{('t', 'y'): 1}"
