Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
quen,Hastingues,quan,Réjaumont,{},{},"{('e', 'a'): 1}",quand,Navailles-Angos,{'d': 1},{},"{('e', 'a'): 1}",couan,Port-de-Lanne,{'c': 1},{},"{('q', 'o'): 1, ('e', 'a'): 1}"
quénn,Oeyregave,queun,Pimbo,{},{},"{('é', 'e'): 1, ('n', 'u'): 1}",couan,Orthevielle,{'c': 1},{'n': 1},"{('q', 'o'): 1, ('é', 'a'): 1}",,,,,
quèn,Orist,quan,Saint-Étienne-d'Orthe,{},{},"{('è', 'a'): 1}",couan,Orthevielle,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}",couan,Peyrehorade-bis,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}"
couan,Orthevielle,quèn,Orist,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}",quénn,Oeyregave,{},{},"{('c', 'q'): 1, ('o', 'u'): 1, ('u', 'é'): 1, ('a', 'n'): 1}",quèn,Pey,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}"
quèn,Pey,quan,Sainte-Radegonde,{},{},"{('è', 'a'): 1}",couan,Port-de-Lanne,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}",couan,Orthevielle,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}"
couan,Peyrehorade-bis,quèn,Peyrehorade,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}",quand,Gomer,{'d': 1},{'o': 1},"{('c', 'q'): 1}",quèn,Orist,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}"
quèn,Peyrehorade,quèn,Cauneille,{},{},{},couan,Peyrehorade-bis,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}",couan,Port-de-Lanne,{'c': 1},{},"{('q', 'o'): 1, ('è', 'a'): 1}"
couan,Port-de-Lanne,quèn,Pey,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}",quen,Hastingues,{},{'o': 1},"{('c', 'q'): 1, ('a', 'e'): 1}",quèn,Peyrehorade,{},{'o': 1},"{('c', 'q'): 1, ('a', 'è'): 1}"
quan,Saint-Cricq-du-Gave,couan,Bidache-bis,{'c': 1},{},"{('q', 'o'): 1}",quan,Saint-Étienne-d'Orthe,{},{},{},,,,,
quan,Saint-Étienne-d'Orthe,quan,Saint-Cricq-du-Gave,{},{},{},quèn,Orist,{},{},"{('a', 'è'): 1}",quonn,Hours,{'o': 1},{},"{('a', 'n'): 1}"
