Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
nè li,Valence-bis,ne l y,Pujols-bis,{' ': 1},{},"{('è', 'e'): 1, ('i', 'y'): 1}",li,Excideuil-bis,{},"{'n': 1, 'è': 1, ' ': 1}",{},n æou,Burg,{},{},"{('è', ' '): 1, (' ', 'æ'): 1, ('l', 'o'): 1, ('i', 'u'): 1}"
y,Valence,y,Riocaud,{},{},{},n y,Saint-Clair,"{'n': 1, ' ': 1}",{},{},li,Excideuil-bis,{'l': 1},{},"{('y', 'i'): 1}"
li,Excideuil-bis,nè li,Valence-bis,"{'n': 1, 'è': 1, ' ': 1}",{},{},li,Agen-bis,{},{},{},y,Valence,{},{'i': 1},"{('l', 'y'): 1}"
yi,Excideuil,naü,Séméac,{'n': 1},{},"{('y', 'a'): 1, ('i', 'ü'): 1}",ne l y,Pujols,"{'n': 1, 'e': 1, ' ': 2, 'l': 1}",{'i': 1},{},li,Saint-Germain-de-Belvès,{},{},"{('y', 'l'): 1}"
ne li,Génis,y,Saint-Amand-de-Belvès,{},"{'e': 1, ' ': 1, 'l': 1, 'i': 1}","{('n', 'y'): 1}",nou l y,Le Mas-d'Agenais,"{'o': 1, ' ': 1}",{},"{('e', 'u'): 1, ('i', 'y'): 1}",naou,Bernadets-Dessus,{},{'i': 1},"{('e', 'a'): 1, (' ', 'o'): 1, ('l', 'u'): 1}"
ni,Preyssac-d'Excideuil,né yi,Saint-Mesmin,"{'é': 1, ' ': 1, 'y': 1}",{},{},ne li,Saint-Jory-las-Bloux,"{'e': 1, ' ': 1, 'l': 1}",{},{},,,,,
ne li,Saint-Germain-des-Prés,naou,Caharet,{},{'i': 1},"{('e', 'a'): 1, (' ', 'o'): 1, ('l', 'u'): 1}",ne li,Saint-Jory-las-Bloux,{},{},{},,,,,
ne li,Saint-Jory-las-Bloux,ni,Preyssac-d'Excideuil,{},"{'e': 1, ' ': 1, 'l': 1}",{},n ou,Hitte,{},{'e': 1},"{('l', 'o'): 1, ('i', 'u'): 1}",ne li,Saint-Germain-des-Prés,{},{},{}
nè li,Saint-Martial-d'Albarède,né li,Granges-d'Ans,{},{},"{('è', 'é'): 1}",néou,Calavanté,{},{'i': 1},"{('è', 'é'): 1, (' ', 'o'): 1, ('l', 'u'): 1}",nou,Fréchou-Fréchet,{},"{'l': 1, 'i': 1}","{('è', 'o'): 1, (' ', 'u'): 1}"
né yi,Saint-Mesmin,ni,Preyssac-d'Excideuil,{},"{'é': 1, ' ': 1, 'y': 1}",{},nè li,Saint-Pantaly-d'Excideuil,{},{},"{('é', 'è'): 1, ('y', 'l'): 1}",,,,,
nè li,Saint-Pantaly-d'Excideuil,l y,Pont-du-Casse,{},"{'è': 1, 'i': 1}","{('n', 'l'): 1, ('l', 'y'): 1}",né yi,Saint-Mesmin,{},{},"{('è', 'é'): 1, ('l', 'y'): 1}",nè yi,Agonac,{},{},"{('l', 'y'): 1}"
nè yi,Agonac,nou lou,Lespouey,"{'o': 1, 'l': 1}",{},"{('è', 'u'): 1, ('y', 'o'): 1, ('i', 'u'): 1}",nè li,Saint-Pantaly-d'Excideuil,{},{},"{('y', 'l'): 1}",n y,Biras,{},"{'è': 1, 'i': 1}",{}
n y,Biras,nou,Puydarrieux,{},{},"{(' ', 'o'): 1, ('y', 'u'): 1}",n ou,Oueilloux,{'o': 1},{},"{('y', 'u'): 1}",nè yi,Agonac,"{'è': 1, 'i': 1}",{},{}
nî,Bourdeilles,li,Gaugeac,{},{},"{('n', 'l'): 1, ('î', 'i'): 1}",nou,Izaux,{'o': 1},{},"{('î', 'u'): 1}",li,Bussac,{},{},"{('n', 'l'): 1, ('î', 'i'): 1}"
nè ly,Brantôme,li,Bussac,{},"{'n': 1, 'è': 1, ' ': 1}","{('y', 'i'): 1}",nouy,Saint-Martin-de-Villeréal,{},{'l': 1},"{('è', 'o'): 1, (' ', 'u'): 1}",nou,Clarens,{},"{'l': 1, 'y': 1}","{('è', 'o'): 1, (' ', 'u'): 1}"
li,Bussac,nè ly,Brantôme,"{'n': 1, 'è': 1, ' ': 1}",{},"{('i', 'y'): 1}",nî,Bourdeilles,{},{},"{('l', 'n'): 1, ('i', 'î'): 1}",,,,,
né li,Eyvirat,nè li,Lisle,{},{},"{('é', 'è'): 1}",nou,Nassiet,{},"{'l': 1, 'i': 1}","{('é', 'o'): 1, (' ', 'u'): 1}",li,Saint-Julien-de-Bourdeilles,{},"{'n': 1, 'é': 1, ' ': 1}",{}
li,Lisle-bis,ne lou,Tournay-bis,"{'n': 1, 'e': 1, ' ': 1, 'o': 1}",{},"{('i', 'u'): 1}",n ou,Pailhac,"{'n': 1, ' ': 1}",{},"{('l', 'o'): 1, ('i', 'u'): 1}",nè li,Lisle,"{'n': 1, 'è': 1, ' ': 1}",{},{}
nè li,Lisle,nou,Lévignacq,{},"{'l': 1, 'i': 1}","{('è', 'o'): 1, (' ', 'u'): 1}",né li,Eyvirat,{},{},"{('è', 'é'): 1}",li,Lisle-bis,{},"{'n': 1, 'è': 1, ' ': 1}",{}
