Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
fruts,Montignac-Toupinerie,fruitz,Lizac,{'i': 1},{},"{('s', 'z'): 1}",hérutte,Hauban,"{'h': 1, 't': 1}",{},"{('f', 'é'): 1, ('s', 'e'): 1}",frutos,Tréjouls,{'o': 1},{},{}
frutz,Puymiclan,fruts,Saint-Avit,{},{},"{('z', 's'): 1}",freuïo,Caplong,{'e': 1},{},"{('t', 'ï'): 1, ('z', 'o'): 1}",fruto,Montesquieu,{},{},"{('z', 'o'): 1}"
fruts,Saint-Avit,frutos,Tonneins_bis,{'o': 1},{},{},frutz,Puymiclan,{},{},"{('s', 'z'): 1}",fruts,Saint-Barthélemy-d'Agenais,{},{},{}
fruts,Saint-Barthélemy-d'Agenais,fruits,Malause,{'i': 1},{},{},fruts,Saint-Avit,{},{},{},,,,,
fruits,Saint-Martin-Petit,héruto,Lagarde,{'h': 1},{'i': 1},"{('f', 'é'): 1, ('s', 'o'): 1}",frutx,Tonneins_ter,{},{'i': 1},"{('s', 'x'): 1}",fruyts,Lafitte-sur-Lot,{},{},"{('i', 'y'): 1}"
fruits,Saint-Pierre-sur-Dropt,fruts,Unet,{},{'i': 1},{},fruts,Seyches,{},{'i': 1},{},fruyts,Lafitte-sur-Lot,{},{},"{('i', 'y'): 1}"
fruts,Seyches,fruits,Saint-Pierre-sur-Dropt,{'i': 1},{},{},ruta,Cazaux-Savès,{},{'f': 1},"{('s', 'a'): 1}",fruts,Clairac,{},{},{}
fruts,Clairac,fruits,Touffailles,{'i': 1},{},{},frucho,Saint-Vincent-Lespinasse,{'c': 1},{},"{('t', 'h'): 1, ('s', 'o'): 1}",fruts,Seyches,{},{},{}
fruïts,Fauillet,fruyts,Lafitte-sur-Lot,{},{},"{('ï', 'y'): 1}",,,,,,,,,,
fruyts,Lafitte-sur-Lot,fruits,Saint-Martin-Petit,{},{},"{('y', 'i'): 1}",fruits,Saint-Pierre-sur-Dropt,{},{},"{('y', 'i'): 1}",fruïts,Fauillet,{},{},"{('y', 'ï'): 1}"
