Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
bién,Ponson-Debat-Pouts,bién,Geloux,{},{},{},bién,Ponson-Dessus,{},{},{},plàa,Montaner,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'à'): 1, ('n', 'a'): 1}"
bién,Ponson-Dessus,bién,Ponson-Debat-Pouts,{},{},{},pla,Baleix,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",,,,,
bién,Pontiacq-Viellepinte,bién,Abère,{},{},{},bieunn,Lucbardez-et-Bargues,"{'e': 1, 'u': 1}",{},"{('é', 'n'): 1}",,,,,
bien,Sedze-Maubecq,bièn,Saint-Paul-Lizonne,{},{},"{('e', 'è'): 1}",bién,Bretagne-de-Marsan,{},{},"{('e', 'é'): 1}",bién,Abère,{},{},"{('e', 'é'): 1}"
bién,Abère,bién,Gaillères,{},{},{},bién,Pontiacq-Viellepinte,{},{},{},bien,Sedze-Maubecq,{},{},"{('é', 'e'): 1}"
bién,Andoins,biéñ,Saint-Yzans-de-Médoc,{},{},"{('n', 'ñ'): 1}",bién,Anos,{},{},{},,,,,
bién,Anos,bién,Andoins,{},{},{},bién,La Chapelle-Faucher,{},{},{},bién,La Tour-Blanche,{},{},{}
bién,Arrien,pla,Eslourenties-Daban,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bien,Barinque,{},{},"{('é', 'e'): 1}",bién,Verteillac,{},{},{}
bien,Barinque,bién,Arrien,{},{},"{('e', 'é'): 1}",bién̈,Cassen,{'̈': 1},{},"{('e', 'é'): 1}",bién,Bernadets,{},{},"{('e', 'é'): 1}"
bién,Bernadets,bieun,Uchacq,{'e': 1},{},"{('é', 'u'): 1}",bièn,Piégut-Pluviers,{},{},"{('é', 'è'): 1}",bien,Barinque,{},{},"{('é', 'e'): 1}"
pla,Buros,bieunn,Montfort-en-Chalosse-bis,"{'b': 1, 'i': 1, 'e': 1}",{},"{('p', 'u'): 1, ('l', 'n'): 1, ('a', 'n'): 1}",bién,Escoubès,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bien,Lespourcy,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}"
bién,Escoubès,pla,Buros,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bién,Saint-Perdon,{},{},{},pla,Eslourenties-Daban,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}"
pla,Eslourenties-Daban,bién,Escoubès,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bién,Arrien,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",bién,Higuères-Souye,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}"
pla,Espéchède,bien,Gabaston,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",bieun,Montfort-en-Chalosse,"{'b': 1, 'i': 1}",{},"{('p', 'e'): 1, ('l', 'u'): 1, ('a', 'n'): 1}",bien,Lespourcy,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}"
bien,Gabaston,bieunn,Ozourt,"{'u': 1, 'n': 1}",{},{},pla,Espéchède,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}",bien,Champniers-et-Reilhac,{},{},{}
bién,Higuères-Souye,pla,Eslourenties-Daban,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bièn,Busserolles,{},{},"{('é', 'è'): 1}",bien,Lespourcy,{},{},"{('é', 'e'): 1}"
bien,Lespourcy,pla,Espéchède,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}",pla,Buros,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('e', 'a'): 1}",bién,Higuères-Souye,{},{},"{('e', 'é'): 1}"
bién,Lombia,bieun,Onard,{'e': 1},{},"{('é', 'u'): 1}",bién,Montardon,{},{},{},biénn,Champagnac-de-Belair,{'n': 1},{},{}
bién,Maucor,pla,Riupeyrous,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bièn,La Coquille,{},{},"{('é', 'è'): 1}",plaà,Morlaàs-bis,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1, ('n', 'à'): 1}"
bién,Montardon,binn,Le Tuzan,{},{},"{('é', 'n'): 1}",plaà,Morlaàs-bis,{},{},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1, ('n', 'à'): 1}",bién,Lombia,{},{},{}
plaà,Morlaàs-bis,bién,Montardon,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('a', 'é'): 1, ('à', 'n'): 1}",bieunn,Lourquen,"{'b': 1, 'i': 1}",{},"{('p', 'e'): 1, ('l', 'u'): 1, ('a', 'n'): 1, ('à', 'n'): 1}",bién,Maucor,{},{},"{('p', 'b'): 1, ('l', 'i'): 1, ('a', 'é'): 1, ('à', 'n'): 1}"
pla,Morlaàs,bieunn,Lourquen,"{'b': 1, 'i': 1, 'e': 1}",{},"{('p', 'u'): 1, ('l', 'n'): 1, ('a', 'n'): 1}",bién,Ouillon,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",pla,Riupeyrous,{},{},{}
bién,Ouillon,pla,Morlaàs,{},{'n': 1},"{('b', 'p'): 1, ('i', 'l'): 1, ('é', 'a'): 1}",bién,Saint-Jean-de-Lier,{},{},{},,,,,
pla,Riupeyrous,bien,Saint-Jory-de-Chalais,{'b': 1},{},"{('p', 'i'): 1, ('l', 'e'): 1, ('a', 'n'): 1}",bién,Maucor,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('a', 'n'): 1}",pla,Morlaàs,{},{},{}
plà,Saint-Armou,bién,Saint-Jean-de-Lier,{'b': 1},{},"{('p', 'i'): 1, ('l', 'é'): 1, ('à', 'n'): 1}",,,,,,,,,,
bien,Saint-Castin,bién,Saint-Jammes,{},{},"{('e', 'é'): 1}",bién,Jumilhac-le-Grand,{},{},"{('e', 'é'): 1}",bien,Saint-Laurent-Bretagne,{},{},{}
bién,Saint-Jammes,bien,Saint-Castin,{},{},"{('é', 'e'): 1}",bién,Saubole,{},{},{},,,,,
