Mot,Commune,Voisin_1,Commune_1,Insertions_1,Suppressions_1,Substitutions_1,Voisin_2,Commune_2,Insertions_2,Suppressions_2,Substitutions_2,Voisin_3,Commune_3,Insertions_3,Suppressions_3,Substitutions_3
aré ,Salles-Adour,arré͟nn,Garravet,"{'r': 1, '͟': 1, 'n': 1}",{},"{(' ', 'n'): 1}",arré ,Sarrouilles,{'r': 1},{},{},arré ,Odos,{'r': 1},{},{}
arré ,Sarrouilles,aré ,Salles-Adour,{},{'r': 1},{},arré ,Saint-Martin,{},{},{},,,,,
arré ,Séméac,arré ,Barbazan-Dessus,{},{},{},rè,Excideuil,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",,,,,
arré ,Barbazan-Dessus,réz,Saint-Jean-de-Blaignac,{},"{'a': 1, 'r': 1}","{(' ', 'z'): 1}",arré ,Séméac,{},{},{},,,,,
ré ,Bégole,re,Saint-Clair,{},{' ': 1},"{('é', 'e'): 1}",arré ,Burg,"{'a': 1, 'r': 1}",{},{},,,,,
arré ,Bernadets-Dessus,rè,Génis,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Bordes,{},{},{},,,,,
arré ,Bordes,rés,Sainte-Marthe,{},"{'a': 1, 'r': 1}","{(' ', 's'): 1}",arré ,Burg,{},{},{},arré ,Bernadets-Dessus,{},{},{}
arré ,Burg,arré ,Bordes,{},{},{},rè,Valence-bis,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",ré ,Bégole,{},"{'a': 1, 'r': 1}",{}
arré ,Caharet,ré,Saint-Germain-des-Prés,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Calavanté,{},{},{},,,,,
arré ,Calavanté,ré,Saint-Martial-d'Albarède,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Castéra-Lanusse,{},{},{},arré ,Caharet,{},{},{}
arré ,Castéra-Lanusse,arré ,Calavanté,{},{},{},rè,Coubjours,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Clarac,{},{},{}
arré ,Clarac,arré ,Estirac,{},{},{},arré ,Castéra-Lanusse,{},{},{},,,,,
arré ,Fréchou-Fréchet,arrés ,Fréchède,{'s': 1},{},{},ré,Saint-Martial-d'Albarède,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Hitte,{},{},{}
arré ,Goudon,ré,Pont-du-Casse,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Hitte,{},{},{},,,,,
arré ,Hitte,ré,Saint-Jory-las-Bloux,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Goudon,{},{},{},arré ,Fréchou-Fréchet,{},{},{}
arré ,Lanespède,arré ,Orieux,{},{},{},arré ,Luc,{},{},{},arré ,Lespouey,{},{},{}
arré ,Lespouey,arré ,Moulédous,{},{},{},ré,Agonac,{},"{'a': 1, 'r': 1, ' ': 1}",{},arré ,Lanespède,{},{},{}
arré ,Lhez,arén,Lupiac,{},{'r': 1},"{(' ', 'n'): 1}",arré ,Mascaras,{},{},{},arré ,Luc,{},{},{}
arré ,Luc,arré ,Lanespède,{},{},{},rès,Sauveterre-de-Béarn,{},"{'a': 1, ' ': 1}","{('r', 'è'): 1, ('é', 's'): 1}",arré ,Lhez,{},{},{}
arré ,Mascaras,arré ,Lhez,{},{},{},arrén,Valence-sur-Baïse-bis,{},{},"{(' ', 'n'): 1}",arré ,Moulédous,{},{},{}
arré ,Moulédous,arré,Roquepine,{},{' ': 1},{},arré ,Lespouey,{},{},{},arré ,Mascaras,{},{},{}
arré ,Oléac-Dessus,arrén,Ladevèze-Rivière,{},{},"{(' ', 'n'): 1}",arré ,Orieux,{},{},{},arré ,Ozon-Darré,{},{},{}
arré ,Orieux,arré ,Oléac-Dessus,{},{},{},arré ,Lanespède,{},{},{},arré ,Oueilloux,{},{},{}
arré ,Oueilloux,re,Biras,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'e'): 1}",arré ,Ozon,{},{},{},arré ,Orieux,{},{},{}
arré ,Ozon-Darré,arén,Sarragachies,{},{'r': 1},"{(' ', 'n'): 1}",arré ,Oléac-Dessus,{},{},{},aré ,Peyraube,{},{'r': 1},{}
arré ,Ozon,aré ,Peyraube,{},{'r': 1},{},arré ,Oueilloux,{},{},{},,,,,
aré ,Peyraube,arré ,Ozon,{'r': 1},{},{},arré ,Ozon-Darré,{'r': 1},{},{},,,,,
arré ,Poumarous,rè,Sencenac-Puy-de-Fourches,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arrés ,Tournay,{'s': 1},{},{},arré ,Tournay-bis,{},{},{}
arré ,Tournay-bis,rè,Lisle-bis,{},"{'a': 1, 'é': 1, ' ': 1}","{('r', 'è'): 1}",arré ,Poumarous,{},{},{},,,,,
arrés ,Tournay,arré ,Poumarous,{},{'s': 1},{},ré,Chourgnac,{},"{'a': 1, 'r': 1, 's': 1, ' ': 1}",{},,,,,
